id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
26624,VOSM,medium_airport,Salem Airport,11.7833004,78.06559753,1008,AS,IN,IN-TN,Salem,0,VOSM,SXV,,,https://en.wikipedia.org/wiki/Salem_Airport_(India),,250,2015-08-07T14:23:43+00:00
26524,VEZO,medium_airport,Ziro Airport,27.588301,93.828102,5403,AS,IN,IN-AR,Ziro,0,VEZO,ZER,,,http://en.wikipedia.org/wiki/Zero_Airport,,250,2018-04-30T12:08:30+00:00
3343,VO94,small_airport,Campbell Bay Airport,7.013040066,93.92279816,16,AS,IN,IN-AN,,0,VO94,,VO94,,,,50,2008-06-13T14:30:04+00:00
3317,VE67,small_airport,Machuka Advanced Landing Ground,28.60245801,94.12613869,7900,AS,IN,IN-AR,,0,VE67,,VE67,,,,50,2012-08-04T12:30:32+00:00
3320,VE91,small_airport,Vijaynagar Advanced Landing Ground,27.1935997,97.00370026,4167,AS,IN,IN-AR,,0,VE91,,VE91,,,,50,2010-03-15T23:54:54+00:00
3308,VE24,small_airport,Sookerating Airport,27.55290031,95.57060242,400,AS,IN,IN-AS,,0,VE24,,VE24,,,,50,2008-06-13T14:30:04+00:00
30356,VERU,small_airport,Rupsi India Airport,26.13969994,89.91000366,131,AS,IN,IN-AS,,0,VERU,RUP,,,,,50,2008-06-13T14:30:04+00:00
3311,VE41,small_airport,Giridih Airport,24.20190048,86.28980255,1000,AS,IN,IN-BR,,0,VE41,,VE41,,,,50,2008-06-13T14:30:04+00:00
3315,VE54,small_airport,Daltonganj Airport,24.01930046,84.0951004,803,AS,IN,IN-BR,,0,VE54,,VE54,,,,50,2008-06-13T14:30:04+00:00
26518,VEPU,small_airport,Purnea Airport,25.75959969,87.41000366,129,AS,IN,IN-BR,,0,VEPU,,,,http://en.wikipedia.org/wiki/Purnea_Airport,,50,2008-06-13T14:30:04+00:00
30325,VERL,small_airport,Raxaul Airport,26.9666996,84.83329773,259,AS,IN,IN-BR,,0,VERL,,,,,,50,2008-06-13T14:30:04+00:00
26442,VADS,small_airport,Deesa Airport,24.26790047,72.20439911,485,AS,IN,IN-GJ,,0,VADS,,,,,,50,2008-06-13T14:30:04+00:00
3322,VI20,small_airport,Bhilwara Airport,28.07710075,76.20500183,955,AS,IN,IN-HR,,0,VI20,,VI20,,,,50,2008-06-13T14:30:04+00:00
3323,VI40,small_airport,Karnal Airport,29.71409988,77.03749847,829,AS,IN,IN-HR,,0,VI40,,VI40,,,,50,2008-06-13T14:30:04+00:00
3331,VI71,small_airport,Kalka Airport,30.8245697,76.88365173,1700,AS,IN,IN-HR,,0,VI71,,VI71,,,,50,2008-12-12T05:11:01+00:00
29775,VECK,small_airport,Chakulia Airport,22.4605999,86.70780182,430,AS,IN,IN-JH,,0,VECK,,,,,,50,2008-06-13T14:30:04+00:00
3325,VI57,small_airport,Thoise Airport,34.65259933,77.37580109,10046,AS,IN,IN-JK,,0,VI57,,VI57,,,,50,2008-06-13T14:30:04+00:00
3327,VI65,small_airport,Kargil Airport,34.52429962,76.15589905,9604,AS,IN,IN-JK,,0,VI65,,VI65,,http://en.wikipedia.org/wiki/Kargil_Airport,,50,2011-10-06T15:38:00+00:00
3328,VI66,small_airport,Fukche Advanced Landing Ground,32.93740082,79.21320343,13700,AS,IN,IN-JK,,0,VI66,,VI66,,,,50,2009-04-23T08:05:07+00:00
26541,VIAW,small_airport,Awantipur Air Force Station,33.87659836,74.97570038,5393,AS,IN,IN-JK,,0,VIAW,,,,,,50,2008-06-13T14:30:04+00:00
42716,IN-0003,small_airport,Daulat Beg Oldi Advanced Landing Ground,35.39646671,77.92896509,16200,AS,IN,IN-JK,,0,,,,,http://en.wikipedia.org/wiki/Daulat_Beg_Oldi_Advanced_Landing_Ground,,50,2010-03-15T23:13:30+00:00
3283,VA1B,small_airport,Chanda Airport,19.99469948,79.22250366,625,AS,IN,IN-MM,,0,VA1B,,VA1B,,,,50,2008-06-13T14:30:04+00:00
3293,VA1M,small_airport,Karad Airport,17.28590012,74.15809631,1890,AS,IN,IN-MM,,0,VA1M,,VA1M,,,,50,2008-06-13T14:30:04+00:00
3303,IN-VA47,small_airport,Jalgaon Airport,20.96220016,75.62670135,800,AS,IN,IN-MM,,0,VA47,,VA47,,,,50,2008-06-13T14:30:04+00:00
3305,IN-VA53,small_airport,Dhulia Airport,20.92650032,74.73709869,920,AS,IN,IN-MM,,0,VA53,,VA53,,,,50,2008-06-13T14:30:04+00:00
3284,VA1C,small_airport,Birlagram Airport,23.44689941,75.42030334,1541,AS,IN,IN-MP,,0,VA1C,,VA1C,,,,50,2008-06-13T14:30:04+00:00
3287,VA1F,small_airport,Sidhi Airport,24.40229988,81.81479645,1093,AS,IN,IN-MP,,0,VA1F,,VA1F,,,,50,2008-06-13T14:30:04+00:00
3290,VA1J,small_airport,Dhana Airport,23.75359917,78.85579681,1706,AS,IN,IN-MP,,0,VA1J,,VA1J,,,,50,2008-06-13T14:30:04+00:00
3292,VA1L,small_airport,Amla Airport,21.92639923,78.11360168,2435,AS,IN,IN-MP,,0,VA1L,,VA1L,,,,50,2008-06-13T14:30:04+00:00
3294,VA1N,small_airport,Nimach Airport,24.43079948,74.86779785,1617,AS,IN,IN-MP,,0,VA1N,,VA1N,,,,50,2008-06-13T14:30:04+00:00
3295,VA1O,small_airport,Burhar Airport,23.23520088,81.50370026,1500,AS,IN,IN-MP,,0,VA1O,,VA1O,,,,50,2008-06-13T14:30:04+00:00
3300,VA2D,small_airport,Ratlam Airport,23.38139915,75.02559662,1702,AS,IN,IN-MP,,0,VA2D,,VA2D,,,,50,2008-06-13T14:30:04+00:00
3321,VE96,small_airport,Thuniabhand Airport,22.00160027,78.91719818,2182,AS,IN,IN-MP,,0,VE96,,VE96,,,,50,2008-06-13T14:30:04+00:00
3334,VI76,small_airport,Band Tal Airport,26.00009918,78.26180267,790,AS,IN,IN-MP,,0,VI76,,VI76,,,,50,2008-06-13T14:30:04+00:00
3316,VE62,small_airport,Cuttack Airport,20.5496006,85.88629913,115,AS,IN,IN-OR,,0,VE62,,VE62,,,,50,2008-06-13T14:30:04+00:00
26505,VEJH,small_airport,Jharsuguda Airport,21.91349983,84.05039978,751,AS,IN,IN-OR,,0,VEJH,,,,,,50,2008-06-13T14:30:04+00:00
26522,VEUK,small_airport,Utkela Airport,20.09740067,83.18379974,680,AS,IN,IN-OR,,0,VEUK,,,,,,50,2008-06-13T14:30:04+00:00
3336,VI88,small_airport,Jallowal Airport,31.55999947,75.34130096,741,AS,IN,IN-PB,,0,VI88,,VI88,,,,50,2008-06-13T14:30:04+00:00
26560,VIHX,small_airport,Halwara Air Force Station,30.74850082,75.62979889,790,AS,IN,IN-PB,,0,VIHX,,,,http://en.wikipedia.org/wiki/Halwara_Air_Force_Base,,50,2008-06-13T14:30:04+00:00
3289,VA1H,small_airport,Ondwa Airport,25.14150047,74.6115036,1450,AS,IN,IN-RJ,,0,VA1H,,VA1H,,,,50,2008-06-13T14:30:04+00:00
3297,VA2A,small_airport,Phalodi Airport,27.11289978,72.38899994,781,AS,IN,IN-RJ,,0,VA2A,,VA2A,,,,50,2008-06-13T14:30:04+00:00
3302,IN-VA38,small_airport,Sirohi Airport,24.89509964,72.84590149,1000,AS,IN,IN-RJ,,0,VA38,,VA38,,,,50,2008-06-13T14:30:04+00:00
3304,IN-VA51,small_airport,Banswara Airport,23.5897007,74.31269836,700,AS,IN,IN-RJ,,0,VA51,,VA51,,,,50,2008-06-13T14:30:04+00:00
3306,IN-VA74,small_airport,Abu Road Airport,24.49419975,72.78150177,875,AS,IN,IN-RJ,,0,VA74,,VA74,,,,50,2008-06-13T14:30:04+00:00
3324,VI43,small_airport,Suratgarh New Airport,29.38780022,73.90390015,554,AS,IN,IN-RJ,,0,VI43,,VI43,,,Phalodi Air Force Station,50,2008-06-13T14:30:04+00:00
3329,VI69,small_airport,Jhunjhunu Airport,28.1067009,75.37560272,1110,AS,IN,IN-RJ,,0,VI69,,VI69,,,,50,2008-06-13T14:30:04+00:00
3330,VI70,small_airport,Pilani New Airport,28.34880066,75.59369659,1100,AS,IN,IN-RJ,,0,VI70,,VI70,,,,50,2008-06-13T14:30:04+00:00
3332,VI73,small_airport,Nagaur Airport,27.20829964,73.71140289,950,AS,IN,IN-RJ,,0,VI73,,VI73,,,,50,2008-06-13T14:30:04+00:00
3338,VO26,small_airport,Kovilpatti Airport,9.153889656,77.82119751,325,AS,IN,IN-TN,,0,VO26,,VO26,,,,50,2008-06-13T14:30:04+00:00
3344,VO95,small_airport,Hosur Airport,12.66129971,77.76719666,3116,AS,IN,IN-TN,,0,VO95,,VO95,,,,50,2008-06-13T14:30:04+00:00
26601,VOAR,small_airport,Arkonam Airport,13.07120037,79.69120026,265,AS,IN,IN-TN,,0,VOAR,,,,http://en.wikipedia.org/wiki/Arakkonam_Naval_Air_Station,Arakkonam Naval Air Base,50,2010-04-25T19:11:47+00:00
30005,VEKM,small_airport,Kamalpur Airport,24.13170052,91.81420135,131,AS,IN,IN-TR,,0,VEKM,IXQ,,,,,50,2008-06-13T14:30:04+00:00
3285,VA1D,small_airport,Muirpur Airport,24.12520027,83.04060364,1122,AS,IN,IN-UP,,0,VA1D,,VA1D,,,,50,2008-06-13T14:30:04+00:00
3298,VA2B,small_airport,Meerut Sw Airport,28.9048996,77.6772995,732,AS,IN,IN-UP,,0,VA2B,,VA2B,,,,50,2008-06-13T14:30:04+00:00
3335,VI82,small_airport,Bharkot Airport,30.58289909,78.3234024,2983,AS,IN,IN-UP,,0,VI82,,VI82,,,,50,2008-06-13T14:30:04+00:00
3337,VI90,small_airport,Akbarpur Airport,26.44759941,82.56819916,288,AS,IN,IN-UP,,0,VI90,,VI90,,,,50,2008-06-13T14:30:04+00:00
26553,VIDF,small_airport,Pithorgarh Airport,29.59359932,80.23919678,4910,AS,IN,IN-UP,,0,VIDF,,,,,,50,2008-06-13T14:30:04+00:00
26556,VIDX,small_airport,Hindon Air Force Station,28.70770073,77.35890198,700,AS,IN,IN-UP,,0,VIDX,,,,,,50,2008-06-13T14:30:04+00:00
26561,VIJN,small_airport,Jhansi Airport,25.49119949,78.55840302,801,AS,IN,IN-UP,,0,VIJN,,,,,,50,2008-06-13T14:30:04+00:00
26577,VISP,small_airport,Sarsawa Air Force Station,29.9939003,77.4253006,891,AS,IN,IN-UP,,0,VISP,,,,,Sarsawan,50,2008-06-13T14:30:04+00:00
3307,VE23,small_airport,Burnpur Airport,23.63150024,86.97550201,310,AS,IN,IN-WB,,0,VE23,,VE23,,,,50,2008-06-13T14:30:04+00:00
26542,VIAX,small_airport,Adampur Airport,31.4338,75.758797,775,AS,IN,IN-PB,Adampur,1,VIAX,AIP,,,https://en.wikipedia.org/wiki/Adampur_Air_Force_Base,Adampur Air Force Station,50,2018-05-19T18:45:26+00:00
26510,VELP,medium_airport,Lengpui Airport,23.84059906,92.61969757,1398,AS,IN,IN-MZ,Aizawl,1,VELP,AJL,,http://www.aai.aero/allAirports/lengpui.jsp,http://en.wikipedia.org/wiki/Lengpui_Airport,,50,2012-08-18T16:41:43+00:00
32206,VEBG,small_airport,Balurghat Airport,25.26169968,88.79560089,78,AS,IN,IN-WB,Balurghat,0,VEBG,RGH,,,,,50,2008-06-13T14:30:04+00:00
3309,VEPI,small_airport,Barrackpore Air Force Station,22.78100014,88.35919952,18,AS,IN,IN-WB,Barrackpore,0,VEPI,,VE31,,,,50,2010-12-28T13:59:33+00:00
29689,VEBA,small_airport,Behala Airport,22.5042305,88.29342651,10,AS,IN,IN-WB,Behala,0,VEBA,,,,,Parnasree,50,2009-04-19T09:31:13+00:00
26630,VOTX,small_airport,Tambaram Air Force Station,12.90719986,80.12190247,90,AS,IN,IN-TN,Chennai,0,VOTX,,,,,,50,2008-06-13T14:30:04+00:00
26495,VECA,small_airport,Chabua Air Force Station,27.46220016,95.11769867,367,AS,IN,IN-AS,Dibrugarh,0,VECA,,,,http://en.wikipedia.org/wiki/Chabua_Air_Force_Base,,50,2008-06-13T14:30:04+00:00
32589,VODK,closed,Dunakonda Airport,15.8063,79.4882,472,AS,IN,IN-AP,Dunakonda,0,VODK,,,,http://en.wikipedia.org/wiki/Donakonda_Airport,,50,2015-05-13T05:54:06+00:00
31698,IN-JGB,small_airport,Jagdalpur Airport,19.07430077,82.03679657,1822,AS,IN,IN-CT,Jagdalpur,0,,JGB,,,,,50,2008-06-13T14:30:04+00:00
32183,VEJP,small_airport,Jeypore Airport,18.87999916,82.55200195,1952,AS,IN,IN-OR,Jeypore,0,VEJP,PYB,,,,"Jeypur, Jaypur",50,2008-06-13T14:30:04+00:00
3333,VI75,small_airport,IIT Kanpur Airport,26.520399,80.232904,400,AS,IN,IN-UP,Kalyanpur,0,,,,,https://en.wikipedia.org/wiki/IIT_Kanpur_Airport,"Kalyanpur Airport, VI75",50,2018-05-01T01:11:23+00:00
31691,VEKW,small_airport,Khowai Airport,24.061899,91.603897,95,AS,IN,IN-TR,Khowai,0,VEKW,IXN,,,https://en.wikipedia.org/wiki/Khowai_Airport,,50,2018-04-30T12:02:58+00:00
32576,VILP,small_airport,Lalitpur Airport,24.71699905,78.41699982,1204,AS,IN,IN-UP,Lalitpur,0,VILP,,,,,,50,2008-06-13T14:30:04+00:00
3341,VO55,medium_airport,Murod Kond Airport,18.411501,76.464699,2136,AS,IN,IN-MM,Latur,1,VALT,LTU,,,http://en.wikipedia.org/wiki/Latur_Airport,,50,2018-04-30T11:16:59+00:00
26544,VIBL,small_airport,Bakshi Ka Talab Air Force Station,26.98830032,80.89309692,385,AS,IN,IN-UP,Lucknow,0,VIBL,,,,,,50,2008-06-13T14:30:04+00:00
31799,VEMH,small_airport,Malda Airport,25.033001,88.133003,79,AS,IN,IN-WB,Malda,0,VEMH,LDA,,,https://en.wikipedia.org/wiki/Malda_Airport,English Bazar,50,2018-04-30T12:02:27+00:00
31996,VOMY,small_airport,Mysore Airport,12.23,76.655833,2349,AS,IN,IN-KA,Mysore,0,VOMY,MYQ,,,https://en.wikipedia.org/wiki/Mysore_Airport,"Mysuru, Mandakalli airport",50,2018-05-11T06:53:51+00:00
30180,VAND,medium_airport,Nanded Airport,19.18330002,77.3167038,1250,AS,IN,IN-MM,Nanded,1,VAND,NDC,,,http://en.wikipedia.org/wiki/Nanded_Airport,,50,2010-09-08T18:06:27+00:00
26515,VENP,small_airport,Nawapara Airport,20.87000084,82.51959991,1058,AS,IN,IN-CT,Nawapara,0,VENP,,,,,,50,2009-01-30T17:15:43+00:00
42723,IN-NVY,small_airport,Neyveli Airport,11.61295605,79.5273819,184,AS,IN,IN-TN,Neyveli,0,VONV,NVY,,,,,50,2014-02-20T18:52:02+00:00
31692,VEPG,small_airport,Pasighat Airport,28.06609917,95.33560181,477,AS,IN,IN-AR,Pasighat,0,VEPG,IXT,,,http://en.wikipedia.org/wiki/Pasighat_Airport,,50,2008-06-13T14:30:04+00:00
32215,IN-RJI,small_airport,Rajouri Airport,33.37789917,74.31520081,3000,AS,IN,IN-JK,Rajouri,0,,RJI,,,,Rajauri,50,2008-06-13T14:30:04+00:00
32591,VORM,small_airport,Ramnad Naval Air Station,9.325090408,78.97149658,16,AS,IN,IN-TN,Ramnad,0,VORM,,,,,Ramanathapuram,50,2010-05-17T12:26:02+00:00
26503,VEHK,small_airport,Hirakud Airport,21.5802002,84.00569916,658,AS,IN,IN-OR,Sambalpur,0,VEHK,,,,,,50,2008-06-13T14:30:04+00:00
26460,VASL,medium_airport,Solapur Airport,17.62800026,75.93479919,1584,AS,IN,IN-MM,Solapur,0,VASL,SSE,,,http://en.wikipedia.org/wiki/Solapur_Airport,Sholapur,50,2012-10-22T21:27:15+00:00
32433,IN-TEI,small_airport,Tezu Airport,27.94120026,96.13439941,800,AS,IN,IN-AR,Tezu,0,VETJ,TEI,,,http://en.wikipedia.org/wiki/Tezu_Airport,Teju New Airport,50,2013-02-21T14:47:06+00:00
26626,VOTJ,small_airport,Tanjore Air Force Base,10.72239971,79.10160065,253,AS,IN,IN-TN,Thanjavur,0,VOTJ,TJV,,,http://en.wikipedia.org/wiki/Tanjore_Air_Force_Base,Tanjavur,50,2008-06-13T14:30:04+00:00
3342,VO80,small_airport,Tuticorin Airport,8.724241,78.025803,129,AS,IN,IN-TN,Thoothukudi,1,VOTK,TCR,,,https://en.wikipedia.org/wiki/Tuticorin_Airport,"VO80, Tuticorin Southwest Airport",50,2017-01-08T18:23:15+00:00
3318,VE85,small_airport,Bentayan Airport,23.0951004,75.88529968,1666,AS,IN,IN-MP,Ujjain,0,,,,,,VE85,50,2009-01-30T17:01:23+00:00
32592,VOVR,small_airport,Vellore Airport,12.90880013,79.06680298,764,AS,IN,IN-TN,Vellore,0,VOVR,,,,,,50,2008-06-13T14:30:04+00:00
32647,VOWA,small_airport,Warangal Airport,17.9144,79.602203,935,AS,IN,IN-TG,Warangal,0,VOWA,WGC,,http://aai.aero/allAirports/warrangal.jsp,http://en.wikipedia.org/wiki/Warangal_Airport,Warrangal,50,2018-04-30T10:23:17+00:00
35130,IN-0002,heliport,Tawang Air Force Station,27.58846092,91.87769318,8756,AS,IN,IN-AR,,0,,,,,,,25,2008-09-22T16:22:42+00:00
35129,IN-0001,heliport,Siachen Glacier AFS Airport,35.5,77,22000,AS,IN,IN-JK,,0,,,,,,,25,2008-06-13T14:30:04+00:00
26497,VECO,small_airport,Cooch Behar Airport,26.33049965,89.46720123,138,AS,IN,IN-WB,,0,VECO,COH,,,,,1,2010-10-30T00:57:32+00:00
42731,IN-0010,small_airport,Walong Advanced Landing Ground,28.129673,97.01966095,,AS,IN,IN-AR,,0,,,,,http://en.wikipedia.org/wiki/Walong,,0,2015-11-29T01:00:22+00:00
301058,IN-0075,heliport,Itanagar (Naharlagun),27.111675,93.69610556,,AS,IN,IN-AR,,0,,,,,,,0,2012-03-25T10:36:44+00:00
301059,IN-0076,heliport,Itanagar (Naharlagun),27.111675,93.69610556,466,AS,IN,IN-AR,,0,,,,,,,0,2012-03-25T10:39:06+00:00
46282,IN-0016,closed,Ledo Airfield,27.3025,95.737222,,AS,IN,IN-AS,,0,,,,,http://en.wikipedia.org/wiki/Ledo_Airfield,,0,2010-03-15T05:51:36+00:00
46285,IN-0019,closed,Dinjan Airfield,27.538017,95.269447,,AS,IN,IN-AS,,0,,,,,http://en.wikipedia.org/wiki/Dinjan_Airfield,,0,2010-03-15T06:09:47+00:00
300448,IN-0066,small_airport,Madhubani Airport,26.32916667,86.06,,AS,IN,IN-BR,,0,,,,,,,0,2012-01-13T09:39:40+00:00
300449,IN-0067,small_airport,Madhubani Airport,26.32916667,86.06,,AS,IN,IN-BR,,0,,,,,,,0,2012-01-13T09:36:52+00:00
311047,IN-0091,small_airport,saharsa airstrip,25.89194444,86.5825,,AS,IN,IN-BR,,0,,,,,,,0,2014-02-21T03:15:21+00:00
301046,IN-0072,small_airport,Raigarh Airport (JSPL),21.93528056,83.35021389,,AS,IN,IN-CT,,0,,,,,,,0,2012-03-25T04:14:07+00:00
330834,IN-0103,small_airport,INDRA GANDHI AIRPORT,0,0,,AS,IN,IN-DL,,0,,,,,,,0,2019-03-23T01:10:07+00:00
306912,IN-0081,heliport,Annandale Helipad,31.11138889,77.15694444,6120,AS,IN,IN-HP,,0,,,,,,,0,2012-08-26T03:58:13+00:00
306913,IN-0082,heliport,Ajog Helipad,32.92194444,76.458,7460,AS,IN,IN-HP,,0,,,,,,,0,2012-08-26T04:09:38+00:00
309944,IN-0089,small_airport,Noamundi Airport,22.19222222,85.54888889,,AS,IN,IN-JH,,0,,,,,,,0,2013-11-12T08:55:27+00:00
42717,IN-0004,heliport,Leh Helipad,34.12866974,77.53653717,10682,AS,IN,IN-JK,,0,,,,,,,0,2008-12-06T07:04:59+00:00
301040,IN-0070,small_airport,Vijayanagar Aerodrome (JSW),15.17496667,76.63494722,1670,AS,IN,IN-KA,,0,VOJV,VDY,,,http://en.wikipedia.org/wiki/Vidyanagar_Airport,,0,2012-04-29T13:30:01+00:00
301043,IN-0071,small_airport,Baldota Koppal Aerodrome,15.36009444,76.22005278,,AS,IN,IN-KA,,0,,,,,,,0,2012-03-25T04:03:13+00:00
330867,IN-0104,medium_airport,@@ Online Istikhara for Love Problem +91-9828783978 (>,0,0,,AS,IN,IN-KA,,1,,,,,,,0,2019-03-29T08:05:16+00:00
315328,IN-0095,heliport,Perunad Helipad,9.3539,76.86489,,AS,IN,IN-KL,,1,,,,,https://en.wikipedia.org/wiki/Perunad#Heliport,"Perunad Heliport, Sabarimala Helipad, Kerala helipad,",0,2015-09-04T10:03:21+00:00
42729,IN-0008,heliport,Kavaratti Helipad,10.54166794,72.61604309,,AS,IN,IN-LD,,0,,,,,,,0,2008-12-10T03:41:20+00:00
44582,IN-0015,small_airport,Baljek Airport,25.66148758,90.34503937,,AS,IN,IN-ML,,1,,,,,,,0,2009-07-19T04:52:24+00:00
325010,IN-0102,closed,Erase Me 16,-0.5,0,,AS,IN,IN-MM,,0,,,,,,,0,2017-11-26T09:33:29+00:00
44475,IN-0014,closed,Koirengei Airstrip,24.87245941,93.92568207,,AS,IN,IN-MN,,0,,,,,,,0,2009-06-14T05:07:52+00:00
46623,IN-0060,small_airport,Khargon Govt. Airstrip,21.81003019,75.55443764,,AS,IN,IN-MP,,0,,,,,,"Khargon, Khargone, Khargoan",0,2010-12-27T06:18:15+00:00
309587,IN-0086,small_airport,CHINDWARA AIRFIELD,22,78.93,,AS,IN,IN-MP,,0,,,,,,,0,2013-09-16T09:13:32+00:00
46550,IN-0027,heliport,Thuampui Helipad,23.74586667,92.73673333,3214,AS,IN,IN-MZ,,0,,,,,,Zemabawk Helipad,0,2010-11-11T12:09:29+00:00
46551,IN-0028,heliport,Pukpui Helipad,22.94226667,92.76885,,AS,IN,IN-MZ,,0,,,,,,"Lunglei,helipad",0,2010-11-11T12:33:22+00:00
46552,IN-0029,heliport,Lunglei Helipad,22.86838333,92.7633,,AS,IN,IN-MZ,,0,,,,,,,0,2010-11-11T12:55:12+00:00
46554,IN-0031,heliport,Vairengte Helipad,24.47891667,92.75393333,,AS,IN,IN-MZ,,0,,,,,,,0,2010-11-11T13:09:24+00:00
301049,IN-0073,small_airport,Angul Airport (JSPL),20.91195,85.03258333,,AS,IN,IN-OR,,0,,,,,,,0,2012-03-25T04:28:20+00:00
311049,IN-0092,small_airport,Jajpur ( Sukinda ) Airstrip,21.03194444,85.75388889,400,AS,IN,IN-OR,,0,,,R,,,,0,2014-02-21T06:25:00+00:00
311106,IN-0093,small_airport,Vedanta Lanjigarh Airstrip,19.71944444,83.39361111,,AS,IN,IN-OR,,0,,,,,,,0,2014-02-26T05:01:51+00:00
312280,IN-0094,closed,no airport,20.46668667,83.48333056,,AS,IN,IN-OR,,0,,,,,,,0,2015-03-17T08:40:19+00:00
308280,IN-0084,closed,Salwas,26.141647,73.097062,,AS,IN,IN-RJ,,0,,,,,,,0,2013-02-19T02:53:31+00:00
308281,IN-0085,small_airport,Airport,26.436257,73.102823,,AS,IN,IN-RJ,,0,,,,,,,0,2013-02-19T03:04:33+00:00
42730,IN-0009,heliport,Gangtok Helipad,27.35569763,88.61410522,,AS,IN,IN-SK,,0,,,,,,,0,2008-12-10T23:46:09+00:00
44362,IN-0012,small_airport,Pakyong Airport (Under Construction),27.2313,88.587196,4590,AS,IN,IN-SK,,0,,,,,https://en.wikipedia.org/wiki/Pakyong_Airport,,0,2016-06-02T08:29:41+00:00
42721,IN-0005,closed,Kayathar Airstrip,8.971388817,77.82062531,,AS,IN,IN-TN,,0,,,,,,,0,2008-12-07T03:42:46+00:00
42722,IN-0006,closed,Chettinad Airstrip,10.16499615,78.79376984,,AS,IN,IN-TN,,0,,,,,,,0,2008-12-07T03:56:58+00:00
46287,IN-0020,closed,Ulundurpet Airstrip,11.68854875,79.32137489,,AS,IN,IN-TN,,0,,,,,,,0,2010-03-15T23:22:06+00:00
46628,IN-0063,closed,Cholavaram Airstrip,13.21024193,80.1523447,,AS,IN,IN-TN,,0,,,,,,,0,2010-12-30T10:48:15+00:00
300715,IN-0069,small_airport,Sultanpur,26.2475,82.0425,,AS,IN,IN-UP,,1,,,,,,,0,2012-02-09T10:17:46+00:00
46283,IN-0017,closed,Dudhkundi Airfield,22.32459157,87.10741997,,AS,IN,IN-WB,,0,,,,,http://en.wikipedia.org/wiki/Dudhkundi_Airfield,,0,2010-03-15T05:55:42+00:00
46284,IN-0018,closed,Piardoba Airfield,22.98950855,87.29959488,,AS,IN,IN-WB,,0,,,,,http://en.wikipedia.org/wiki/Piardoba_Airfield,,0,2010-03-15T06:01:46+00:00
302122,IN-0078,closed,Bishnupur Airfield,23.03392669,87.35486984,,AS,IN,IN-WB,,0,,,,,,,0,2012-07-21T00:50:39+00:00
302134,IN-0079,closed,Guskhara Airfield,23.471667,87.794167,,AS,IN,IN-WB,,0,,,,,http://en.wikipedia.org/wiki/Guskhara_Airfield,,0,2012-07-21T01:08:26+00:00
302135,IN-0080,closed,Pandaveswar Airfield,23.64130052,87.34869003,,AS,IN,IN-WB,,0,,,,,http://en.wikipedia.org/wiki/Pandaveswar_Airfield,,0,2012-07-21T01:13:06+00:00
46556,IN-0033,small_airport,Aamby Valley Airport,18.60961667,73.37758333,2262,AS,IN,IN-MM,Aamby Valley City,0,,,,,,,0,2010-12-29T17:10:50+00:00
327453,VIKG,medium_airport,Kishangarh Airport,26.601473,74.814147,,AS,IN,IN-RJ,Ajmer,1,VIKG,KQH,,,https://en.wikipedia.org/wiki/Kishangarh_Airport,,0,2018-04-30T10:57:09+00:00
317900,IN-0096,small_airport,Akli Airport,25.8077,70.2943,230,AS,IN,IN-RJ,Akli,0,,,,,,,0,2016-05-15T15:58:47+00:00
298454,VIAH,small_airport,Dhanipur Airstrip,27.86085631,78.14686775,,AS,IN,IN-UP,Aligarth,0,VIAH,,,,,,0,2011-05-29T22:01:32+00:00
299082,IN-0065,small_airport,Amravati (Belora) Airstrip,20.81334851,77.71790743,1125,AS,IN,IN-MM,Amravati,0,,,,,http://en.wikipedia.org/wiki/Amravati_Airport,,0,2012-06-02T11:54:13+00:00
43966,IN-0011,medium_airport,Jakkur Aerodrome,13.07674,77.597645,3013,AS,IN,IN-KA,Bengaluru,0,VOJK,,,,https://en.wikipedia.org/wiki/Jakkur_Aerodrome,,0,2016-12-12T11:45:34+00:00
306915,IN-0083,heliport,Bilaspur Helipad,31.34513889,76.75675,1685,AS,IN,IN-HP,Bilaspur,0,,,,,,,0,2012-08-26T04:48:45+00:00
46574,IN-0051,heliport,"Aviation Research Centre, RAW Headquarter Helipad",30.70645,77.8615,,AS,IN,IN-UP,Chakrata,0,,,,,,,0,2010-12-29T19:13:22+00:00
44474,VEDZ,small_airport,Daporijo Airport,27.98550034,94.22280121,750,AS,IN,IN-AR,Daporijo,0,VEDZ,DEP,,,http://en.wikipedia.org/wiki/Daporijo_Airport,"Deparijo, Daparizo, Deparizo, DAE",0,2014-08-29T01:01:59+00:00
46610,IN-0058,closed,Dhubulia Airstrip,23.49298469,88.45401764,,AS,IN,IN-WB,Dhubulia,0,,,,,,Dhubalia,0,2010-12-28T14:04:30+00:00
46611,IN-0059,closed,Digri Airstrip,22.78544033,87.36225128,,AS,IN,IN-WB,Digri,0,,,,,,,0,2010-12-28T14:05:23+00:00
317984,IN-0100,small_airport,Sido Kanhu Airport,24.231185,87.269989,470,AS,IN,IN-JH,Dumka,0,,,,,,Anasol,0,2016-05-20T21:44:07+00:00
